Week Start Date,Agency,Final Incident Type,# of Incidents Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call to FDNY Job Creation,Call to EMS Pickup,Call to Agency Job Creation,Call to Agency Dispatch,Call to Agency Arrival,Call to First Arrival (Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median FDNY Pickup,Median FDNY Job Creation,Median Ems Pickup,Median Ems Job Creation,Median Dispatch,Median Travel,Median Cumulative First Arrival  (Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
10/06/2014,NYPD,2. Serious,"1,931",3.18,130.35,,,,,281.67,571.22,543.85,3,97,,,,,92,196,431,4.83,2.52,,,2.12,0.05,,
10/06/2014,NYPD,3. Non-Critical,"1,183",3.30,164.58,,,,,428.86,932.96,929.19,3,133,,,,,122,328,690,8.40,4.40,,,2.69,0.05,,
10/06/2014,NYPD (Non-CIP),Alarms,"2,224",3.25,134.07,,,,,948.23,"2,007.97","2,001.47",3,104,,,,,322,640,"1,290",17.66,13.57,,,2.18,0.05,,
10/06/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,068",3.09,179.31,,,,,922.55,"1,703.83","1,694.92",3,147.5,,,,,230,436,"1,050",13.02,12.39,,,2.94,0.05,,
10/06/2014,NYPD (Non-CIP),Dispute,"5,021",3.21,179.92,,,,,"1,157.92","2,188.95","2,174.78",3,144,,,,,285,565,"1,322",17.18,16.30,,,2.95,0.05,,
10/06/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,489,3.07,131.72,,,,,297.01,"1,573.61",680.31,3,96,,,,,79,775,374,21.28,2.75,,,2.14,0.05,,
10/06/2014,NYPD (Non-CIP),Other Crimes (In Progress),"2,128",3.15,166.55,,,,,442.55,918.52,917.34,3,139.5,,,,,126,313,671,7.93,4.60,,,2.72,0.05,,
10/06/2014,NYPD (Non-CIP),Past Crime,"3,232",3.01,209.10,,,,,"1,353.56","2,950.79","2,908.92",3,173,,,,,411.5,937,"1,991.5",26.62,19.07,,,3.43,0.05,,
10/06/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,233,3.33,113.85,,,,,501.78,"1,176.06","1,176.06",3,86,,,,,136,396,799,11.24,6.47,,,1.84,0.06,,
10/06/2014,NYPD (Non-CIP),Possible Crimes,"5,838",3.16,168.81,,,,,"1,031.88","2,120.97","2,049.23",3,131,,,,,273,602,"1,251.5",18.15,14.38,,,2.76,0.05,,
10/06/2014,NYPD (Non-CIP),Vehicle Accident,"2,985",2.93,175.55,,,,,"1,232.43","2,937.02","2,871.09",3,142,,,,,405,"1,086","2,099",28.41,17.61,,,2.88,0.05,,
09/29/2014,EMS,1. Life Threating Med Emergencies,"8,500",3.24,59.91,,,66.17,129.22,173.59,557.67,484.06,3,71.5,,,11.5,40,85,349.5,439,6.40,1.56,0.78,0.13,0.95,0.05,,
09/29/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,052",3.25,67.29,,,74.03,108.33,273.25,833.42,742.01,3,77,,,11.5,43,96.5,486,615,9.34,3.01,0.35,0.14,1.07,0.05,,
09/29/2014,FDNY,1. Structural Fires,257,3.30,76.38,,,,,90.62,289.90,287.17,3,61,,,,,11,192,271,3.32,0.24,,,1.22,0.05,,
09/29/2014,FDNY,2. Non-Structural Fires,144,3.31,77.23,,,,,92.10,334.13,328.69,3,58,,,,,12,230,303.5,4.03,0.25,,,1.23,0.06,,
09/29/2014,FDNY,3. Medical Emergencies,"3,271",3.21,156.38,,,67.69,152.86,180.49,437.60,407.28,3,111,,,5,50,8,241,371,4.29,0.40,1.43,0.09,2.55,0.05,,
09/29/2014,FDNY,4. Non-Medical Emergencies,"2,562",3.26,155.14,,,,,173.23,449.71,422.77,3,76,,,,,13,248,352.5,4.61,0.30,,,2.53,0.05,,
09/29/2014,NYPD,1. Critical,"1,143",3.25,119.07,,,,,253.38,434.93,426.28,3,83,,,,,83,141,349,3.03,2.24,,,1.93,0.05,,
09/29/2014,NYPD,2. Serious,"1,996",3.22,128.95,,,,,275.91,554.17,536.55,3,92,,,,,95,197,437,4.64,2.45,,,2.10,0.05,,
09/29/2014,NYPD,3. Non-Critical,"1,217",3.20,177.53,,,,,474.08,995.75,984.42,3,141,,,,,136,340,726,8.69,4.94,,,2.91,0.05,,
09/29/2014,NYPD (Non-CIP),Alarms,"2,088",3.16,133.43,,,,,897.54,"2,030.06","2,030.06",3,104,,,,,304,630,"1,315.5",18.88,12.74,,,2.17,0.05,,
09/29/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,052",3.16,182.59,,,,,878.27,"1,684.63","1,674.91",3,153,,,,,244,492,"1,084.5",13.44,11.59,,,2.99,0.05,,
09/29/2014,NYPD (Non-CIP),Dispute,"5,263",3.31,180.99,,,,,"1,163.20","2,242.14","2,226.85",3,146,,,,,284,603,"1,369",17.98,16.37,,,2.96,0.06,,
09/29/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,460,3.24,136.21,,,,,328.49,"1,786.85",845.37,3,94,,,,,95,832,391,24.31,3.20,,,2.22,0.05,,
09/29/2014,NYPD (Non-CIP),Other Crimes (In Progress),"2,148",3.23,171.34,,,,,469.39,962.24,959.07,3,143,,,,,132,328,698,8.21,4.97,,,2.80,0.05,,
09/29/2014,NYPD (Non-CIP),Past Crime,"3,254",3.09,207.62,,,,,"1,443.15","3,149.49","3,107.83",3,173,,,,,430,950.5,"2,109.5",28.44,20.59,,,3.41,0.05,,
09/29/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,210,3.29,119.65,,,,,564.14,"1,441.89","1,438.23",3,80.5,,,,,118,574.5,950.5,14.63,7.41,,,1.94,0.05,,
09/29/2014,NYPD (Non-CIP),Possible Crimes,"5,805",3.26,171.80,,,,,"1,097.82","2,161.22","2,088.64",3,136,,,,,296,587,"1,247",17.72,15.43,,,2.81,0.05,,
09/29/2014,NYPD (Non-CIP),Vehicle Accident,"3,046",2.91,176.25,,,,,"1,333.78","3,073.90","3,022.48",3,142,,,,,456.5,"1,125.5","2,232.5",29.00,19.29,,,2.89,0.05,,
09/22/2014,EMS,1. Life Threating Med Emergencies,"8,709",3.16,58.57,,,65.80,132.51,177.31,558.41,488.10,3,70.5,,,12.5,40.5,86.5,342,443,6.35,1.59,0.79,0.14,0.93,0.05,,
09/22/2014,EMS,2. Non-Life Threatening Med Emergencies,"11,761",3.12,61.68,,,69.48,110.49,276.82,822.26,733.86,3,78,,,12,43,99,478.75,612,9.09,3.12,0.44,0.15,0.98,0.05,,
09/22/2014,FDNY,1. Structural Fires,259,3.31,76.04,,,,,90.50,285.63,284.41,3,63,,,,,11,188,269,3.25,0.24,,,1.21,0.06,,
09/22/2014,FDNY,2. Non-Structural Fires,171,3.11,116.49,,,,,131.58,374.73,355.97,3,61,,,,,12,228,315,4.05,0.25,,,1.89,0.05,,
09/22/2014,FDNY,3. Medical Emergencies,"3,094",3.15,153.78,,,66.21,150.48,177.84,436.48,401.30,3,112,,,5,51,8,241,371.5,4.31,0.40,1.41,0.09,2.51,0.05,,
09/22/2014,FDNY,4. Non-Medical Emergencies,"2,385",3.19,153.15,,,,,171.25,455.74,433.86,3,76,,,,,13,254,361,4.74,0.30,,,2.50,0.05,,
09/22/2014,NYPD,1. Critical,"1,176",3.07,117.85,,,,,233.69,441.73,428.67,3,83.5,,,,,80,142,356,3.47,1.93,,,1.91,0.05,,
09/22/2014,NYPD,2. Serious,"2,169",3.18,129.94,,,,,294.55,583.98,565.58,3,92,,,,,99,199,450,4.82,2.74,,,2.11,0.05,,
09/22/2014,NYPD,3. Non-Critical,"1,327",3.21,166.17,,,,,500.81,"1,022.14","1,015.49",3,132,,,,,137,330,713,8.69,5.58,,,2.72,0.05,,
09/22/2014,NYPD (Non-CIP),Alarms,"2,107",3.23,130.31,,,,,990.01,"2,182.91","2,177.68",3,102,,,,,331,688,"1,435",19.88,14.33,,,2.12,0.05,,
09/22/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,056",3.16,179.74,,,,,"1,016.41","1,862.94","1,858.26",3,154,,,,,288.5,465,"1,148.5",14.11,13.94,,,2.94,0.05,,
09/22/2014,NYPD (Non-CIP),Dispute,"5,074",3.19,180.81,,,,,"1,299.24","2,409.14","2,401.96",3,146,,,,,334.5,596,"1,501.5",18.50,18.64,,,2.96,0.05,,
09/22/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,412,3.12,139.23,,,,,330.14,"1,706.65",835.48,3,92,,,,,81.5,856,403.5,22.94,3.18,,,2.27,0.05,,
09/22/2014,NYPD (Non-CIP),Other Crimes (In Progress),"2,000",3.12,168.38,,,,,467.44,969.32,966.22,3,138,,,,,137,325,717.5,8.36,4.98,,,2.75,0.05,,
09/22/2014,NYPD (Non-CIP),Past Crime,"3,391",3.00,207.42,,,,,"1,559.88","3,269.74","3,208.75",3,173,,,,,490,968,"2,149",28.50,22.54,,,3.41,0.05,,
09/22/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,246,3.26,116.27,,,,,596.12,"1,563.85","1,563.46",3,81,,,,,179.5,579,"1,003.5",16.13,8.00,,,1.88,0.05,,
09/22/2014,NYPD (Non-CIP),Possible Crimes,"5,737",3.15,169.73,,,,,"1,067.40","2,167.21","2,109.55",3,133,,,,,293,599,"1,289",18.33,14.96,,,2.78,0.05,,
09/22/2014,NYPD (Non-CIP),Vehicle Accident,"2,957",2.92,173.09,,,,,"1,434.69","3,122.94","3,073.62",3,138,,,,,474,"1,092","2,219",28.14,21.03,,,2.84,0.05,,
09/15/2014,EMS,1. Life Threating Med Emergencies,"8,530",3.15,56.64,,,62.92,126.47,170.79,549.91,479.92,3,70,,,11.5,40,86.5,338.5,432.5,6.32,1.58,0.80,0.13,0.90,0.05,,
09/15/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,181",3.20,67.27,,,73.91,105.21,273.04,827.67,735.60,3,79,,,11,43,97.5,477,609.5,9.24,3.02,0.30,0.14,1.07,0.05,,
09/15/2014,FDNY,1. Structural Fires,277,3.04,76.71,,,,,90.57,284.36,280.16,3,60,,,,,11,188,271,3.23,0.23,,,1.23,0.05,,
09/15/2014,FDNY,2. Non-Structural Fires,152,3.31,82.45,,,,,97.57,350.14,344.28,3,59.5,,,,,11,230,310,4.21,0.25,,,1.32,0.06,,
09/15/2014,FDNY,3. Medical Emergencies,"3,125",3.19,149.13,,,66.30,145.98,176.49,432.29,395.28,3,109,,,5,50,8,241,368,4.26,0.46,1.34,0.10,2.43,0.05,,
09/15/2014,FDNY,4. Non-Medical Emergencies,"2,354",3.21,129.31,,,,,147.51,425.48,406.94,3,74,,,,,13,250,357,4.63,0.30,,,2.10,0.05,,
09/15/2014,NYPD,1. Critical,"1,147",3.19,120.88,,,,,241.64,427.45,417.30,3,84,,,,,77,135,342,3.10,2.01,,,1.96,0.05,,
09/15/2014,NYPD,2. Serious,"2,152",3.18,129.44,,,,,280.40,587.56,553.32,3,92,,,,,99,200,445.5,5.12,2.52,,,2.10,0.05,,
09/15/2014,NYPD,3. Non-Critical,"1,753",3.22,164.89,,,,,421.33,857.97,855.65,3,126,,,,,130,269,625,7.28,4.27,,,2.69,0.05,,
09/15/2014,NYPD (Non-CIP),Alarms,"1,978",3.25,133.41,,,,,956.40,"2,063.88","2,062.31",3,103,,,,,331,659.5,"1,388.5",18.46,13.72,,,2.17,0.05,,
09/15/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,061",3.16,183.49,,,,,924.71,"1,699.97","1,681.91",3,154,,,,,237,448,"1,040",12.92,12.35,,,3.01,0.05,,
09/15/2014,NYPD (Non-CIP),Dispute,"5,232",3.21,177.17,,,,,"1,177.44","2,203.62","2,193.67",3,145,,,,,297,566,"1,365",17.10,16.67,,,2.90,0.05,,
09/15/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,399,3.22,139.22,,,,,282.15,"1,566.63",740.58,3,97,,,,,69,799,390,21.41,2.38,,,2.27,0.05,,
09/15/2014,NYPD (Non-CIP),Other Crimes (In Progress),"1,620",3.22,178.16,,,,,472.88,984.88,983.25,3,149,,,,,144.5,362.5,756,8.53,4.91,,,2.92,0.05,,
09/15/2014,NYPD (Non-CIP),Past Crime,"3,384",3.06,202.81,,,,,"1,478.23","3,117.15","3,075.25",3,169,,,,,442,938,"2,066.5",27.32,21.26,,,3.33,0.05,,
09/15/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,214,3.28,114.98,,,,,572.71,"1,456.17","1,456.17",3,83.5,,,,,183.5,503,"1,013",14.72,7.63,,,1.86,0.05,,
09/15/2014,NYPD (Non-CIP),Possible Crimes,"5,634",3.18,171.57,,,,,"1,069.58","2,153.20","2,086.75",3,133,,,,,284,569.5,"1,260",18.06,14.97,,,2.81,0.05,,
09/15/2014,NYPD (Non-CIP),Vehicle Accident,"3,190",2.99,174.67,,,,,"1,386.46","3,099.73","3,048.87",3,139,,,,,476.5,"1,123","2,206.5",28.55,20.20,,,2.86,0.05,,
09/08/2014,EMS,1. Life Threating Med Emergencies,"8,162",3.14,59.59,,,65.47,136.10,173.76,541.28,471.97,3,69.5,,,11.5,40.5,86,340.5,422.75,6.13,1.52,0.86,0.12,0.94,0.05,,
09/08/2014,EMS,2. Non-Life Threatening Med Emergencies,"11,963",3.15,68.29,,,74.45,133.78,223.05,742.18,672.18,3,76,,,10.5,42.5,92.5,462.25,577.25,8.65,2.17,0.69,0.13,1.09,0.05,,
09/08/2014,FDNY,1. Structural Fires,232,3.19,82.73,,,,,95.33,301.19,294.29,3,57.5,,,,,11,196.5,266,3.43,0.21,,,1.33,0.05,,
09/08/2014,FDNY,2. Non-Structural Fires,159,3.14,88.58,,,,,103.94,350.08,344.23,3,64,,,,,12,231,317,4.10,0.26,,,1.42,0.05,,
09/08/2014,FDNY,3. Medical Emergencies,"3,131",3.16,136.33,,,67.23,133.42,157.80,409.54,385.71,3,108,,,5,50,8,237,365,4.20,0.36,1.12,0.09,2.22,0.05,,
09/08/2014,FDNY,4. Non-Medical Emergencies,"2,071",3.25,141.91,,,,,160.40,443.77,421.20,3,79,,,,,13,255,365,4.72,0.31,,,2.31,0.05,,
09/08/2014,NYPD,1. Critical,"1,133",3.15,124.00,,,,,240.73,440.37,429.19,3,88,,,,,79,142,353,3.33,1.95,,,2.01,0.05,,
09/08/2014,NYPD,2. Serious,"2,101",3.17,126.57,,,,,280.11,564.23,546.70,3,92,,,,,94,186,430,4.74,2.56,,,2.06,0.05,,
09/08/2014,NYPD,3. Non-Critical,"1,712",3.22,163.13,,,,,430.14,887.65,886.39,3,129,,,,,136,300,674,7.63,4.45,,,2.67,0.05,,
09/08/2014,NYPD (Non-CIP),Alarms,"2,071",3.20,128.58,,,,,914.90,"2,021.23","2,021.23",3,101,,,,,352,673,"1,419",18.44,13.11,,,2.09,0.05,,
09/08/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,023",3.20,182.68,,,,,914.92,"1,738.35","1,732.90",3,152,,,,,287,451,"1,137",13.72,12.20,,,2.99,0.05,,
09/08/2014,NYPD (Non-CIP),Dispute,"5,174",3.16,178.82,,,,,"1,177.57","2,274.79","2,263.49",3,146,,,,,290,596.5,"1,403",18.29,16.65,,,2.93,0.05,,
09/08/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,415,3.19,149.03,,,,,318.49,"1,545.37",977.87,3,105,,,,,83,829,466,20.45,2.82,,,2.43,0.05,,
09/08/2014,NYPD (Non-CIP),Other Crimes (In Progress),"1,633",3.17,179.23,,,,,486.35,"1,018.66","1,018.51",3,150,,,,,146,362,763,8.87,5.12,,,2.93,0.05,,
09/08/2014,NYPD (Non-CIP),Past Crime,"3,277",2.97,206.83,,,,,"1,425.42","3,090.27","3,036.62",3,169,,,,,453,960,"2,052",27.75,20.31,,,3.40,0.05,,
09/08/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,215,3.00,119.40,,,,,490.07,"1,498.38","1,496.61",3,86,,,,,143,661,"1,147",16.81,6.18,,,1.94,0.05,,
09/08/2014,NYPD (Non-CIP),Possible Crimes,"5,543",3.20,174.97,,,,,"1,016.46","2,030.99","1,987.52",3,137,,,,,282,564,"1,262",16.91,14.02,,,2.86,0.05,,
09/08/2014,NYPD (Non-CIP),Vehicle Accident,"3,236",2.95,176.03,,,,,"1,307.29","2,974.52","2,930.67",3,140,,,,,459,"1,103.5","2,168.5",27.79,18.85,,,2.88,0.05,,
09/01/2014,EMS,1. Life Threating Med Emergencies,"8,442",3.26,60.62,,,67.02,139.28,180.54,549.26,478.25,3,72.25,,,12,41,87,333.25,427,6.15,1.63,0.91,0.13,0.96,0.05,,
09/01/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,574",3.28,69.64,,,76.38,128.47,239.27,761.94,688.54,3,78.5,,,11.5,43.5,97,466,595.5,8.71,2.41,0.60,0.14,1.11,0.05,,
09/01/2014,FDNY,1. Structural Fires,247,3.18,76.55,,,,,92.17,284.57,280.28,3,59,,,,,11,187,270,3.21,0.26,,,1.22,0.05,,
09/01/2014,FDNY,2. Non-Structural Fires,198,3.14,76.75,,,,,93.84,335.43,327.17,3,58.5,,,,,13,230.5,319,4.03,0.28,,,1.23,0.05,,
09/01/2014,FDNY,3. Medical Emergencies,"3,270",3.21,147.88,,,68.53,144.69,170.02,420.56,393.36,3,112,,,5,51,8,238,369,4.18,0.37,1.27,0.09,2.41,0.05,,
09/01/2014,FDNY,4. Non-Medical Emergencies,"2,673",3.31,147.97,,,,,165.45,452.96,426.48,3,76,,,,,12,253,364,4.79,0.29,,,2.41,0.06,,
09/01/2014,NYPD,1. Critical,"1,161",3.20,121.66,,,,,251.11,458.28,438.51,3,85,,,,,83,149,368,3.45,2.16,,,1.97,0.05,,
09/01/2014,NYPD,2. Serious,"2,328",3.24,129.41,,,,,281.85,579.91,558.70,3,97,,,,,98,198,447,4.97,2.54,,,2.10,0.05,,
09/01/2014,NYPD,3. Non-Critical,"1,764",3.29,166.49,,,,,467.14,930.76,922.84,3,130,,,,,137,299,676.5,7.73,5.01,,,2.72,0.05,,
09/01/2014,NYPD (Non-CIP),Alarms,"2,145",3.23,135.27,,,,,"1,021.38","2,176.07","2,175.48",3,102,,,,,345,659,"1,421",19.24,14.77,,,2.20,0.05,,
09/01/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,162",3.22,184.09,,,,,969.79,"1,786.53","1,779.14",3,156,,,,,274,448.5,"1,086",13.61,13.10,,,3.01,0.05,,
09/01/2014,NYPD (Non-CIP),Dispute,"5,819",3.25,179.64,,,,,"1,301.45","2,391.83","2,382.62",3,146,,,,,330,595,"1,442",18.17,18.70,,,2.94,0.05,,
09/01/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,336,3.21,140.59,,,,,341.86,"1,917.00",967.95,3,95.5,,,,,95,935,416,26.25,3.35,,,2.29,0.05,,
09/01/2014,NYPD (Non-CIP),Other Crimes (In Progress),"1,584",3.29,187.77,,,,,500.91,"1,045.62","1,045.58",3,154,,,,,143,367,791.5,9.08,5.22,,,3.07,0.05,,
09/01/2014,NYPD (Non-CIP),Past Crime,"3,434",3.08,208.37,,,,,"1,542.47","3,153.14","3,091.71",3,172,,,,,447,912.5,"2,004.5",26.84,22.23,,,3.42,0.05,,
09/01/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,236,3.48,119.01,,,,,676.53,"1,627.43","1,624.57",3,84.5,,,,,178.5,462,964.5,15.85,9.29,,,1.93,0.06,,
09/01/2014,NYPD (Non-CIP),Possible Crimes,"5,895",3.21,172.67,,,,,"1,100.56","2,147.54","2,069.60",3,133,,,,,300,566,"1,239",17.45,15.46,,,2.82,0.05,,
09/01/2014,NYPD (Non-CIP),Vehicle Accident,"3,047",3.06,175.41,,,,,"1,450.02","3,161.72","3,122.47",3,142,,,,,459,"1,090","2,215",28.53,21.24,,,2.87,0.05,,
08/25/2014,EMS,1. Life Threating Med Emergencies,"7,687",3.14,61.19,,,67.96,140.78,180.79,546.75,477.82,3,72.5,,,11.5,42,87,331.5,425,6.10,1.59,0.89,0.14,0.97,0.05,,
08/25/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,343",3.14,67.96,,,75.06,128.38,237.57,745.01,676.59,3,79.25,,,11.5,45,96.5,455,582,8.46,2.40,0.63,0.14,1.08,0.05,,
08/25/2014,FDNY,1. Structural Fires,272,3.31,76.96,,,,,90.27,289.50,285.67,3,61.5,,,,,10,192,271,3.32,0.22,,,1.23,0.06,,
08/25/2014,FDNY,2. Non-Structural Fires,202,3.06,91.57,,,,,109.47,355.11,351.04,3,65,,,,,12,229,320.5,4.09,0.30,,,1.48,0.05,,
08/25/2014,FDNY,3. Medical Emergencies,"2,926",3.11,150.03,,,67.42,146.80,173.27,423.66,396.11,3,112,,,5,52,7,233,365,4.17,0.39,1.34,0.09,2.45,0.05,,
08/25/2014,FDNY,4. Non-Medical Emergencies,"2,441",3.19,153.51,,,,,170.79,453.14,421.51,3,77,,,,,13,253,360,4.71,0.29,,,2.51,0.05,,
08/25/2014,NYPD,1. Critical,"1,283",3.04,126.67,,,,,256.32,457.61,437.18,3,85,,,,,82,144,361,3.35,2.16,,,2.06,0.05,,
08/25/2014,NYPD,2. Serious,"2,234",3.14,129.92,,,,,286.60,560.45,544.10,3,93,,,,,98.5,186,443,4.56,2.61,,,2.11,0.05,,
08/25/2014,NYPD,3. Non-Critical,"1,730",3.18,164.39,,,,,435.53,895.94,894.11,3,129,,,,,132,280,638.5,7.67,4.52,,,2.69,0.05,,
08/25/2014,NYPD (Non-CIP),Alarms,"2,240",3.18,131.98,,,,,869.27,"2,020.86","2,020.86",3,102,,,,,316,674,"1,412.5",19.19,12.29,,,2.15,0.05,,
08/25/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,218",3.22,179.21,,,,,835.64,"1,560.61","1,551.55",3,151,,,,,245,423,"1,008",12.08,10.94,,,2.93,0.05,,
08/25/2014,NYPD (Non-CIP),Dispute,"5,418",3.14,182.18,,,,,"1,125.48","2,180.37","2,168.47",3,147,,,,,327,574,"1,381",17.58,15.72,,,2.98,0.05,,
08/25/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,363,3.21,128.93,,,,,326.25,"1,398.94",708.64,3,91,,,,,96,726,376,17.88,3.29,,,2.10,0.05,,
08/25/2014,NYPD (Non-CIP),Other Crimes (In Progress),"1,637",3.20,181.70,,,,,480.52,"1,016.83","1,013.21",3,150,,,,,144,362,773,8.94,4.98,,,2.98,0.05,,
08/25/2014,NYPD (Non-CIP),Past Crime,"3,440",2.99,210.48,,,,,"1,358.64","2,958.58","2,921.93",3,174,,,,,431,946,"2,050",26.67,19.14,,,3.46,0.05,,
08/25/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,235,3.11,104.00,,,,,498.37,"1,532.34","1,527.84",3,77,,,,,166,577,"1,010",17.23,6.57,,,1.68,0.05,,
08/25/2014,NYPD (Non-CIP),Possible Crimes,"5,884",3.11,167.90,,,,,948.83,"1,915.83","1,854.48",3,128,,,,,261,525.5,"1,182",16.12,13.02,,,2.75,0.05,,
08/25/2014,NYPD (Non-CIP),Vehicle Accident,"2,944",2.91,175.75,,,,,"1,301.28","2,967.70","2,927.21",3,140,,,,,430,"1,085","2,170.5",27.77,18.76,,,2.88,0.05,,
08/18/2014,EMS,1. Life Threating Med Emergencies,"7,547",3.14,56.56,,,62.23,140.89,176.97,535.96,468.74,3,65,,,11,42.25,87,324,408.5,5.98,1.59,0.97,0.12,0.89,0.05,,
08/18/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,120",3.12,69.20,,,75.29,142.13,215.98,712.52,650.17,3,75,,,11,44.5,94,447,568.5,8.28,2.03,0.82,0.13,1.11,0.05,,
08/18/2014,FDNY,1. Structural Fires,217,3.06,72.84,,,,,87.22,283.29,279.77,3,59,,,,,11,189,269,3.27,0.24,,,1.16,0.05,,
08/18/2014,FDNY,2. Non-Structural Fires,144,3.02,81.43,,,,,96.81,333.25,326.90,3,60,,,,,12,217,300.5,3.94,0.26,,,1.31,0.05,,
08/18/2014,FDNY,3. Medical Emergencies,"2,859",3.20,134.20,,,65.23,131.30,156.24,404.54,375.34,3,108,,,5,47.5,8,235,358,4.14,0.37,1.11,0.09,2.18,0.05,,
08/18/2014,FDNY,4. Non-Medical Emergencies,"2,346",3.12,145.38,,,,,162.59,444.84,425.54,3,77,,,,,13,254,359.5,4.70,0.29,,,2.37,0.05,,
08/18/2014,NYPD,1. Critical,"1,247",3.12,120.65,,,,,250.00,443.12,422.00,3,85,,,,,84,142,357,3.22,2.16,,,1.96,0.05,,
08/18/2014,NYPD,2. Serious,"2,226",3.18,130.12,,,,,284.67,556.43,533.39,3,92.5,,,,,94.5,189,433.5,4.53,2.58,,,2.12,0.05,,
08/18/2014,NYPD,3. Non-Critical,"1,738",3.14,157.50,,,,,423.48,877.94,870.77,3,125,,,,,127,296,644,7.57,4.43,,,2.57,0.05,,
08/18/2014,NYPD (Non-CIP),Alarms,"2,118",3.14,132.94,,,,,927.63,"2,054.65","2,054.65",3,101,,,,,323,666,"1,348.5",18.78,13.24,,,2.16,0.05,,
08/18/2014,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,116",3.04,180.97,,,,,864.87,"1,622.80","1,615.18",3,151,,,,,252,419,"1,045.5",12.63,11.40,,,2.97,0.05,,
08/18/2014,NYPD (Non-CIP),Dispute,"5,107",3.15,177.93,,,,,"1,165.63","2,187.51","2,176.54",3,144,,,,,319,561,"1,348",17.03,16.46,,,2.91,0.05,,
08/18/2014,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,363,3.18,130.15,,,,,296.13,"1,649.19",774.30,3,90,,,,,81,822,383,22.55,2.77,,,2.12,0.05,,
08/18/2014,NYPD (Non-CIP),Other Crimes (In Progress),"1,557",3.09,184.42,,,,,502.66,"1,005.34","1,003.28",3,152,,,,,151,355,763,8.38,5.30,,,3.02,0.05,,
08/18/2014,NYPD (Non-CIP),Past Crime,"3,325",2.97,206.30,,,,,"1,388.01","2,924.41","2,885.04",3,172,,,,,406,891,"1,965",25.61,19.70,,,3.39,0.05,,
08/18/2014,NYPD (Non-CIP),Police Officer/Security Holding Suspect,223,3.30,115.95,,,,,544.72,"1,464.61","1,462.91",3,82,,,,,153,529,997,15.33,7.15,,,1.88,0.06,,
08/18/2014,NYPD (Non-CIP),Possible Crimes,"5,780",3.13,170.12,,,,,"1,025.33","2,039.02","1,975.05",3,130,,,,,278,549,"1,189",16.89,14.25,,,2.78,0.05,,
08/18/2014,NYPD (Non-CIP),Vehicle Accident,"2,690",2.89,178.29,,,,,"1,229.14","2,818.14","2,779.38",3,146,,,,,402.5,"1,037","2,043.5",26.48,17.51,,,2.92,0.05,,
08/11/2014,EMS,1. Life Threating Med Emergencies,"7,781",3.09,57.62,,,63.25,136.12,173.85,535.72,469.68,3,69.5,,,12,41.5,86,323,414,6.03,1.56,0.91,0.12,0.91,0.05,,
08/11/2014,EMS,2. Non-Life Threatening Med Emergencies,"12,094",3.07,69.14,,,75.65,142.39,224.82,716.92,654.69,3,75.5,,,11.5,44,94,444,565.5,8.20,2.18,0.82,0.14,1.10,0.05,,
08/11/2014,FDNY,1. Structural Fires,282,3.04,73.20,,,,,87.93,289.49,285.95,3,60,,,,,11,194,275,3.36,0.25,,,1.17,0.05,,
